2018-06-05 15:56:16.415 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-06-05 15:56:59.978 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-06-05 15:56:59.994 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 15:57:01.499 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_face_identification_order_0_numpill_0_total_0
2018-06-05 15:58:10.436 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 15:58:10.440 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 0
2018-06-05 15:58:10.889 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-06-05 15:58:10.889 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-06-05 15:58:11.186 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 15:58:11.219 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-06-05 15:58:11.466 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-06-05 15:58:11.599 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:58:11.629 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:58:11.691 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:58:11.691 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:58:11.794 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:58:11.837 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:58:11.904 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:58:11.905 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:58:11.966 | I | -[CameraUIView displayError:] | [line:287] | [MESSAGE] show error animation; error type 18
2018-06-05 15:58:13.451 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:58:13.502 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-06-05 15:58:13.544 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-06-05 15:58:13.544 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-06-05 15:58:15.717 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-06-05 15:58:15.734 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_identification_order_0_numpill_0_total_0
2018-06-05 15:58:40.788 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 15:58:40.789 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 1
2018-06-05 15:58:40.795 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-06-05 15:58:40.795 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-06-05 15:58:40.827 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-06-05 15:58:41.028 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-06-05 15:58:41.078 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:58:41.111 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:58:41.172 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:58:41.172 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:58:41.212 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:58:41.226 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:58:41.272 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:58:41.272 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:58:41.319 | I | -[CameraUIView displayError:] | [line:287] | [MESSAGE] show error animation; error type 18
2018-06-05 15:59:28.378 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:59:30.016 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-06-05 15:59:30.016 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-06-05 15:59:30.059 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-06-05 15:59:30.063 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-06-05 15:59:30.590 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-06-05 15:59:30.760 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-06-05 15:59:30.938 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-06-05 15:59:31.109 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-06-05 15:59:32.217 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-06-05 15:59:32.227 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_in_mouth_order_0_numpill_0_total_0
2018-06-05 15:59:53.652 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 15:59:53.652 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 2
2018-06-05 15:59:53.659 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-06-05 15:59:53.660 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-06-05 15:59:53.695 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-06-05 15:59:53.896 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-06-05 15:59:53.955 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:59:53.989 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:59:54.049 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:59:54.050 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:59:54.097 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:59:54.120 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 15:59:54.166 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 15:59:54.166 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 15:59:54.226 | I | -[CameraUIView displayError:] | [line:287] | [MESSAGE] show error animation; error type 18
2018-06-05 15:59:56.293 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 15:59:56.523 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 1
2018-06-05 15:59:58.824 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 2
2018-06-05 15:59:58.901 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 3
2018-06-05 15:59:59.085 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-06-05 15:59:59.159 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-06-05 15:59:59.161 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-06-05 15:59:59.243 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-06-05 15:59:59.243 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-06-05 15:59:59.246 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-06-05 16:00:00.115 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-06-05 16:00:01.424 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-06-05 16:00:01.434 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_empty_mouth_order_0_numpill_0_total_0
2018-06-05 16:00:22.153 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:00:22.153 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 3
2018-06-05 16:00:22.158 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-06-05 16:00:22.158 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-06-05 16:00:22.193 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-06-05 16:00:22.394 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-06-05 16:00:22.472 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:00:22.506 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 16:00:22.579 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 16:00:22.579 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 16:00:22.619 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:00:22.666 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-06-05 16:00:22.992 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-06-05 16:00:22.997 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-06-05 16:00:23.067 | I | -[CameraUIView displayError:] | [line:287] | [MESSAGE] show error animation; error type 18
2018-06-05 16:00:25.706 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 1
2018-06-05 16:00:26.071 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:00:28.360 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 1
2018-06-05 16:00:28.437 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 2
2018-06-05 16:00:28.514 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 3
2018-06-05 16:00:28.593 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 4
2018-06-05 16:00:28.673 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 5
2018-06-05 16:00:28.745 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 6
2018-06-05 16:00:28.846 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 7
2018-06-05 16:00:28.923 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 8
2018-06-05 16:00:28.997 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 9
2018-06-05 16:00:29.086 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 10
2018-06-05 16:00:29.166 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 11
2018-06-05 16:00:29.247 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 12
2018-06-05 16:00:29.329 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 13
2018-06-05 16:00:29.416 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 14
2018-06-05 16:00:29.495 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 15
2018-06-05 16:00:29.581 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 16
2018-06-05 16:00:29.657 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 17
2018-06-05 16:00:29.736 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 18
2018-06-05 16:00:29.815 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 19
2018-06-05 16:00:29.885 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 20
2018-06-05 16:00:29.885 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:29.885 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:29.885 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:29.885 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-06-05 16:00:29.972 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:29.972 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-06-05 16:00:29.972 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-06-05 16:00:30.372 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.435 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.496 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.562 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.618 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.671 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.729 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.785 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.843 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.896 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:30.953 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.021 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.089 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.156 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.219 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.279 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.334 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.394 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.445 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.499 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.554 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.610 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.664 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.718 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.770 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.836 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.911 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 21
2018-06-05 16:00:31.912 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:31.990 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:32.094 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:32.171 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:32.178 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-06-05 16:00:32.187 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0
2018-06-05 16:00:32.455 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:32.544 | I | -[DetectorEMController run:] | [line:91] | [MESSAGE] Empty mouth detected: 22
2018-06-05 16:00:32.544 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
2018-06-05 16:00:32.650 | I | -[DetectorEMController confidence] | [line:144] | [MESSAGE] Empty mouth step success.
