2018-06-05 16:10:22.999 | I | -[DigitalClockVC displayReminderView] | [line:515] | [MESSAGE] displayReminderView
2018-06-05 16:10:51.642 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:10:51.642 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:10:58.930 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/bdb67e5c-1b9a-4593-8b57-dc8051e63665_230.mp3. Successfully? 1
2018-06-05 16:11:02.789 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:11:02.790 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:11:03.218 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:11:04.696 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIQuestionPageTextInstructionViewController, answering
2018-06-05 16:11:04.708 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:11:04.727 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:11:04.736 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:11:04.741 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:11:06.243 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:11:06.515 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:11:07.175 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:11:07.182 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:11:07.183 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:11:15.394 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/7f4971db-78bd-420b-96be-bf86e20680ea_231.mp3. Successfully? 1
2018-06-05 16:11:16.047 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:11:16.047 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:11:16.331 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:11:17.093 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIQuestionPageTextInstructionViewController, answering
2018-06-05 16:11:17.096 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:11:17.107 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:11:17.107 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:11:17.110 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:11:17.865 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:11:17.976 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:11:18.410 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:11:18.410 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:11:18.410 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:11:26.891 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/f604187f-1e38-435f-b0ef-8fafea3d54de_231.mp3. Successfully? 1
2018-06-05 16:11:28.505 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:11:28.505 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:11:28.774 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:11:30.162 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: QuestionPageVideoVC, answering
2018-06-05 16:11:30.171 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:11:30.185 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:11:30.191 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:11:30.194 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:11:31.775 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:11:32.037 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:11:32.554 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:11:32.560 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:11:32.560 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:11:35.234 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/fee6530e-5f8b-40f7-83c9-e2f4b29f23e9_233.mp3. Successfully? 1
2018-06-05 16:11:35.238 | I | -[QuestionPageVC startSpeechDetection] | [line:905] | [MESSAGE] [Speech Detection] Start speech detector.
2018-06-05 16:11:35.252 | I | -[QuestionPageVC resumeSpeechDetection] | [line:914] | [MESSAGE] [Speech Detection] Resume speech detector.
2018-06-05 16:11:35.252 | I | -[SpeechDetector activateDetection] | [line:68] | [MESSAGE] Speech Detector activate
2018-06-05 16:11:35.252 | I | -[QuestionPageVC startTimerOfNoResponse1] | [line:996] | [MESSAGE] [Audio prompt] Start counting 8.000000 seconds. No response 1.
2018-06-05 16:11:36.589 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:11:36.590 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:11:36.590 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:11:47.280 | I | -[QuestionPageVC stopSpeechDetection] | [line:928] | [MESSAGE] [Speech Detection] Stop speech detector.
2018-06-05 16:11:47.329 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:11:47.330 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:11:47.549 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:11:48.240 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: QuestionPageVideoVC, answering
2018-06-05 16:11:48.240 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:11:48.257 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:11:48.259 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:11:48.264 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:11:48.541 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:11:48.546 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:11:48.550 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:11:49.145 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:11:49.298 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:11:49.719 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:11:49.719 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:11:49.720 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:11:51.949 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/f01b13c4-89b0-41c9-a232-a78229360a49_234.mp3. Successfully? 1
2018-06-05 16:11:51.950 | I | -[QuestionPageVC startSpeechDetection] | [line:905] | [MESSAGE] [Speech Detection] Start speech detector.
2018-06-05 16:11:51.951 | I | -[QuestionPageVC resumeSpeechDetection] | [line:914] | [MESSAGE] [Speech Detection] Resume speech detector.
2018-06-05 16:11:51.951 | I | -[SpeechDetector activateDetection] | [line:68] | [MESSAGE] Speech Detector activate
2018-06-05 16:11:51.951 | I | -[QuestionPageVC startTimerOfShortResponse1] | [line:1032] | [MESSAGE] [Audio prompt] Start counting 4.000000 seconds. Short response 1.
2018-06-05 16:11:52.328 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:11:52.329 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:11:52.329 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:12:03.432 | I | -[QuestionPageVC stopSpeechDetection] | [line:928] | [MESSAGE] [Speech Detection] Stop speech detector.
2018-06-05 16:12:03.564 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:12:03.571 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:12:03.944 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:12:04.636 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: QuestionPageVideoVC, answering
2018-06-05 16:12:04.642 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:12:04.648 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:12:04.648 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:12:04.648 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:12:04.901 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:12:04.904 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:12:04.904 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:12:05.498 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:12:05.620 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:12:06.060 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:12:06.061 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-06-05 16:12:06.061 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-06-05 16:12:08.803 | I | -[QuestionPageVC audioPlayerDidFinishPlaying:successfully:] | [line:692] | [MESSAGE] Audio playback finished. Played URL file:///var/mobile/Containers/Data/Application/263DF61B-42A2-4179-97CD-5BD0FF575BF3/Library/Application%20Support/questionnaire/assets/d4f73f3b-7a72-4597-9a48-293eb7f764f4_235.mp3. Successfully? 1
2018-06-05 16:12:08.804 | I | -[QuestionPageVC startSpeechDetection] | [line:905] | [MESSAGE] [Speech Detection] Start speech detector.
2018-06-05 16:12:08.805 | I | -[QuestionPageVC resumeSpeechDetection] | [line:914] | [MESSAGE] [Speech Detection] Resume speech detector.
2018-06-05 16:12:08.805 | I | -[SpeechDetector activateDetection] | [line:68] | [MESSAGE] Speech Detector activate
2018-06-05 16:12:08.805 | I | -[QuestionPageVC startTimerOfShortResponse1] | [line:1032] | [MESSAGE] [Audio prompt] Start counting 4.000000 seconds. Short response 1.
2018-06-05 16:12:10.250 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:12:10.250 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:12:10.251 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:12:21.024 | I | -[QuestionPageVC stopSpeechDetection] | [line:928] | [MESSAGE] [Speech Detection] Stop speech detector.
2018-06-05 16:12:21.078 | I | -[AIFaceRecognitionCameraViewController stopRecording] | [line:103] | [MESSAGE] AIFaceRecognitionCameraViewController stop recording
2018-06-05 16:12:21.079 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-06-05 16:12:21.285 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-06-05 16:12:21.940 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: QuestionPageVideoVC, answering
2018-06-05 16:12:21.946 | I | -[QuestionPageVC viewDidLoad] | [line:258] | [MESSAGE] Background recording is on.
2018-06-05 16:12:21.954 | I | -[AIFaceRecognitionCameraViewController viewDidLoad] | [line:43] | [MESSAGE] AIFaceRecognitionCameraViewController view did load
2018-06-05 16:12:21.956 | I | -[QuestionPageVC viewDidLoad] | [line:250] | [MESSAGE] Question page view did load. title: AiCure, class: AIFaceRecognitionCameraViewController, reviewing
2018-06-05 16:12:21.958 | I | -[QuestionPageVC viewDidLoad] | [line:283] | [MESSAGE] Background recording is off.
2018-06-05 16:12:22.149 | I | -[SpeechDetector pocketsphinxDidDetectSpeech] | [line:148] | [MESSAGE] Speech Detector checkOverallBegin
2018-06-05 16:12:22.150 | I | -[QuestionPageVC startTimerOfAnswerTooLong] | [line:1067] | [MESSAGE] [Audio prompt] Start counting 180.000000 seconds. Answer too long.
2018-06-05 16:12:22.150 | I | -[QuestionPageVC startTimerOfMinimumRequired] | [line:1081] | [MESSAGE] [Audio prompt] Start counting 10.000000 seconds. Minumum required.
2018-06-05 16:12:22.758 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: , shape: (null), color: (null).
2018-06-05 16:12:22.904 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-06-05 16:12:23.371 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-06-05 16:12:23.383 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
