2018-05-23 15:51:14.878 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:51:21.149 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:51:21.700 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:51:21.701 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:51:21.727 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:51:21.728 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:52:01.166 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:52:01.236 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:52:02.684 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:52:02.684 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:52:02.686 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:52:02.686 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:52:02.686 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:52:02.686 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:52:02.686 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:52:02.686 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:52:02.687 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:52:02.687 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:52:02.688 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:52:03.219 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:52:03.221 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:52:03.270 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:52:03.270 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:52:04.593 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:52:04.631 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:52:05.687 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:52:05.687 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:52:05.688 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:52:05.688 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:52:05.688 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:52:05.689 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:52:05.689 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:52:05.689 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:52:05.690 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:52:05.690 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:52:05.691 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:52:06.205 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:52:06.206 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:52:06.252 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:52:06.252 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:52:15.919 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:52:16.907 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:56:50.557 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:56:50.557 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:56:50.558 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:56:50.558 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:56:50.558 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:56:50.558 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:56:50.558 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:56:50.559 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:56:50.560 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:56:50.560 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:56:50.561 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:56:51.115 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:56:51.122 | I | +[AIUtil checkPermission] | [line:1135] | [MESSAGE] camera access / mic access Denied
2018-05-23 15:56:51.168 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:56:51.169 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:56:56.755 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:56:57.626 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:57:02.415 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:57:02.415 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:57:02.415 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:57:02.415 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:57:02.415 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:57:02.416 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:57:02.416 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:57:02.416 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:57:02.416 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:57:02.417 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:57:02.417 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:57:02.955 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:57:02.956 | I | +[AIUtil checkPermission] | [line:1135] | [MESSAGE] camera access / mic access Denied
2018-05-23 15:57:02.990 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:57:02.990 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:57:07.239 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:57:08.103 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:57:13.765 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:57:13.765 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:57:13.766 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:57:13.766 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:57:13.766 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:57:13.766 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:57:13.766 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:57:13.766 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:57:13.767 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:57:13.767 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:57:13.768 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:57:14.294 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:57:14.295 | I | +[AIUtil checkPermission] | [line:1135] | [MESSAGE] camera access / mic access Denied
2018-05-23 15:57:14.355 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:57:14.356 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:57:17.930 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:57:18.691 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:57:46.228 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:57:46.228 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:57:46.228 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:57:46.228 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:57:46.228 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:57:46.228 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:57:46.228 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:57:46.229 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:57:46.230 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:57:46.231 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:57:46.231 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:57:46.759 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:57:46.765 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:57:46.813 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:57:46.814 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:57:50.646 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:57:51.575 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:59:00.534 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:59:00.534 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:59:00.535 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:59:00.535 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:59:00.535 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:59:00.535 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:59:00.535 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:59:00.535 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:59:00.536 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:59:00.536 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:59:00.537 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:59:01.085 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:59:01.086 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:59:01.137 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:59:01.138 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:59:04.725 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-23 15:59:05.478 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-23 15:59:11.585 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-23 15:59:11.585 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-23 15:59:11.586 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-23 15:59:11.586 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:59:11.586 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-23 15:59:11.586 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3
2018-05-23 15:59:11.586 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-23 15:59:11.586 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-23 15:59:11.587 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID B3F161E3-860A-47E8-B232-4C4EB96B7D7C
2018-05-23 15:59:11.587 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-23 15:59:11.588 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-23 15:59:12.102 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-23 15:59:12.103 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 15:59:12.152 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-23 15:59:12.152 | I | +[AIUtil checkWifiConnection] | [line:710] | [MESSAGE] check wifi connection = CONNECT_3G
2018-05-23 15:59:34.989 | I | -[LoginAction loginWithUsername:password:onView:] | [line:61] | [MESSAGE] login with username password
2018-05-23 15:59:34.990 | I | -[LoginAction getURLTaskWithUsername:password:] | [line:94] | [MESSAGE] [self.urlGetter routingUrl] https://routing.aicure.com/backend/get_url_trial
2018-05-23 15:59:35.692 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name routing, result 9999
2018-05-23 15:59:36.291 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup, result 9999
2018-05-23 15:59:36.466 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup_serialized, result 9999
2018-05-23 15:59:36.467 | I | -[LoginAction checkTrainingTask:password:] | [line:102] | [MESSAGE] [self.urlGetter getBackendURI:self.context] https://client100prod.aicure.com/backend/backend
2018-05-23 15:59:36.666 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name training, result 9999
2018-05-23 15:59:36.669 | I | -[LoginVC handleTransmissionSuccessfully] | [line:265] | [MESSAGE] handleTransmissionSuccessfully
2018-05-23 15:59:39.112 | I | -[TermConditionsVC loadWebView] | [line:160] | [MESSAGE] url https://client100prod.aicure.com/backend/backend/regulation/terms_and_conditions?lang=en
2018-05-23 15:59:39.112 | I | -[TermConditionsVC viewDidLoad] | [line:83] | [MESSAGE] TermConditionsVC view did load
2018-05-23 15:59:39.150 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:59:39.153 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,3
2018-05-23 15:59:39.670 | I | -[TermConditionsVC viewDidAppear:] | [line:127] | [MESSAGE] TermConditionsVC viewDidAppear
2018-05-23 15:59:40.782 | I | -[TermConditionsVC agreeButtonPressed:] | [line:178] | [MESSAGE] agreeButtonPressed
2018-05-23 15:59:42.193 | I | -[TutorialStartVC viewDidLoad] | [line:30] | [MESSAGE] TutorialStartVC view did load
2018-05-23 16:00:13.490 | I | -[TutorialStartVC startButtonPressed:] | [line:98] | [MESSAGE] start Button Pressed
2018-05-23 16:00:13.534 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:93] | [MESSAGE] Set current medication name: Practice Medication, shape: (null), color: (null).
2018-05-23 16:00:13.663 | I | -[StepsController init:uiView:steps:viewController:recordVideo:] | [line:90] | [MESSAGE] should record video flag 0
2018-05-23 16:00:13.663 | I | -[AiViewTutorial viewDidLoad] | [line:68] | [MESSAGE] AiViewTutorial viewDidLoad
2018-05-23 16:00:14.174 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-23 16:00:14.175 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-05-23 16:00:15.153 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_face_identification_order_0_numpill_0_total_0
2018-05-23 16:01:23.528 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-23 16:01:23.528 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 0
2018-05-23 16:01:23.566 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-23 16:01:23.566 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-23 16:01:23.748 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-05-23 16:01:23.751 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-23 16:01:23.949 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-23 16:01:24.007 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-23 16:01:24.039 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-23 16:01:24.125 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-23 16:01:24.126 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-23 16:01:24.141 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-23 16:01:24.148 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-23 16:01:24.170 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-05-23 16:01:24.170 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-23 16:01:26.348 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-23 16:01:26.352 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_identification_order_0_numpill_0_total_0
2018-05-23 16:01:51.258 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-23 16:01:51.258 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 1
2018-05-23 16:01:51.261 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-23 16:01:51.261 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-23 16:01:51.325 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-23 16:01:51.526 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-23 16:01:51.602 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-23 16:01:51.633 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-23 16:01:51.722 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-23 16:01:51.722 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-23 16:01:51.746 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-23 16:01:51.753 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-23 16:01:51.815 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-23 16:01:51.815 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-23 16:01:51.853 | I | -[CameraUIView displayError:] | [line:287] | [MESSAGE] show error animation; error type 18
2018-05-23 16:01:54.110 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-23 16:01:54.110 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-23 16:01:54.140 | I | -[CameraUIView displayConfirm] | [line:330] | [MESSAGE] show step confirm animation
2018-05-23 16:01:54.145 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-23 16:01:54.238 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-23 16:01:54.375 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
