2018-05-20 10:23:47.332 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-20 10:27:34.107 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:27:34.152 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:27:34.204 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:27:34.204 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:27:34.239 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:27:34.250 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:27:34.280 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:27:34.280 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:27:34.303 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:27:34.571 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-20 10:27:34.610 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-20 10:27:34.610 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-20 10:27:36.777 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:27:36.781 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_identification_order_0_numpill_0_total_0
2018-05-20 10:28:01.697 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:28:01.697 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 1
2018-05-20 10:28:01.700 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:28:01.700 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:28:01.715 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-20 10:28:01.916 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:28:02.011 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:28:02.054 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:28:02.112 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:28:02.112 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:28:02.143 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:28:02.153 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:28:02.185 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:28:02.185 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:28:02.228 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:28:02.766 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:28:03.553 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:28:03.611 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:28:03.611 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:28:03.636 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:28:13.695 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-20 10:28:13.696 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-20 10:28:13.738 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-20 10:28:13.747 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-20 10:28:15.905 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:28:15.909 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_in_mouth_order_0_numpill_0_total_0
2018-05-20 10:28:34.159 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 10:29:28.169 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 10:29:29.181 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 10:29:30.691 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 10:29:33.393 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-20 10:29:34.612 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-20 10:29:34.632 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-05-20 10:29:34.720 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-20 10:29:34.722 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID client100prod_1525443315
2018-05-20 10:29:34.723 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 100prod
2018-05-20 10:29:34.723 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,6
2018-05-20 10:29:34.723 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone X
2018-05-20 10:29:34.723 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3.1
2018-05-20 10:29:34.723 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-20 10:29:34.723 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language en-US
2018-05-20 10:29:34.724 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID CE41411A-EF46-4F7C-AA85-EE3C7C4C4986
2018-05-20 10:29:34.724 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-20 10:29:34.725 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-20 10:29:34.762 | I | -[CameraEngine pauseCapture] | [line:231] | [MESSAGE] Pausing capture
2018-05-20 10:29:35.307 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-20 10:29:35.309 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-20 10:29:35.401 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-20 10:29:35.402 | I | +[AIUtil checkWifiConnection] | [line:705] | [MESSAGE] check wifi connection = CONNECT_WIFI
2018-05-20 10:30:06.405 | I | -[LoginAction loginWithUsername:password:onView:] | [line:61] | [MESSAGE] login with username password
2018-05-20 10:30:06.409 | I | -[LoginAction getURLTaskWithUsername:password:] | [line:94] | [MESSAGE] [self.urlGetter routingUrl] https://routing.aicure.com/backend/get_url_trial
2018-05-20 10:30:06.965 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name routing, result 9999
2018-05-20 10:30:07.419 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup, result 9999
2018-05-20 10:30:07.584 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup_serialized, result 9999
2018-05-20 10:30:07.586 | I | -[LoginAction checkTrainingTask:password:] | [line:102] | [MESSAGE] [self.urlGetter getBackendURI:self.context] https://client100prod.aicure.com/backend/backend
2018-05-20 10:30:07.743 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name training, result 9999
2018-05-20 10:30:07.745 | I | -[LoginVC handleTransmissionSuccessfully] | [line:265] | [MESSAGE] handleTransmissionSuccessfully
2018-05-20 10:30:09.234 | I | -[TermConditionsVC loadWebView] | [line:160] | [MESSAGE] url https://client100prod.aicure.com/backend/backend/regulation/terms_and_conditions?lang=en
2018-05-20 10:30:09.235 | I | -[TermConditionsVC viewDidLoad] | [line:83] | [MESSAGE] TermConditionsVC view did load
2018-05-20 10:30:09.267 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,6
2018-05-20 10:30:09.269 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone10,6
2018-05-20 10:30:09.787 | I | -[TermConditionsVC viewDidAppear:] | [line:127] | [MESSAGE] TermConditionsVC viewDidAppear
2018-05-20 10:30:11.383 | I | -[TermConditionsVC agreeButtonPressed:] | [line:178] | [MESSAGE] agreeButtonPressed
2018-05-20 10:30:12.504 | I | -[TutorialStartVC viewDidLoad] | [line:30] | [MESSAGE] TutorialStartVC view did load
2018-05-20 10:30:14.526 | I | -[TutorialStartVC startButtonPressed:] | [line:98] | [MESSAGE] start Button Pressed
2018-05-20 10:30:14.570 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:94] | [MESSAGE] Set current medication name: Practice Medication, shape: (null), color: (null).
2018-05-20 10:30:14.697 | I | -[StepsController init:uiView:steps:viewController:recordVideo:] | [line:90] | [MESSAGE] should record video flag 0
2018-05-20 10:30:14.697 | I | -[AiViewTutorial viewDidLoad] | [line:68] | [MESSAGE] AiViewTutorial viewDidLoad
2018-05-20 10:30:15.204 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-20 10:30:15.205 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-05-20 10:30:16.132 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_face_identification_order_0_numpill_0_total_0
2018-05-20 10:31:24.456 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:31:24.456 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 0
2018-05-20 10:31:24.457 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:31:24.457 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:31:24.599 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-05-20 10:31:24.599 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-20 10:31:24.800 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:31:24.874 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:31:24.913 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:31:24.966 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:31:24.966 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:31:24.987 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:31:24.995 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:31:25.037 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:31:25.037 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:31:25.072 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:31:25.835 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-20 10:31:25.871 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-20 10:31:25.871 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-20 10:31:28.030 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:31:28.034 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_identification_order_0_numpill_0_total_0
2018-05-20 10:31:52.958 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:31:52.958 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 1
2018-05-20 10:31:52.963 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:31:52.963 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:31:52.989 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-20 10:31:53.189 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:31:53.253 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:31:53.298 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:31:53.351 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:31:53.351 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:31:53.381 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:31:53.387 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:31:53.424 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:31:53.424 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:31:53.466 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:32:56.556 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:32:57.192 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:32:57.248 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:32:57.248 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:32:57.327 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:32:58.210 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:32:59.209 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-20 10:32:59.210 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-20 10:32:59.248 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-20 10:32:59.257 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-20 10:32:59.443 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-20 10:33:01.448 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:33:01.452 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_in_mouth_order_0_numpill_0_total_0
2018-05-20 10:33:22.716 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:33:22.716 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 2
2018-05-20 10:33:22.720 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:33:22.720 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:33:22.743 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-20 10:33:22.944 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:33:23.012 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:33:23.052 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:33:23.110 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:33:23.110 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:33:23.140 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:33:23.148 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:33:23.183 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:33:23.183 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
