2018-05-19 22:37:04.197 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-19 22:38:49.096 | I | -[LoginAction getURLTaskWithUsername:password:] | [line:94] | [MESSAGE] [self.urlGetter routingUrl] https://routing.aicure.com/backend/get_url_trial
2018-05-19 22:38:50.097 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name routing, result 9999
2018-05-19 22:38:51.033 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup, result 9999
2018-05-19 22:38:51.348 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup_serialized, result 9999
2018-05-19 22:38:51.355 | I | -[LoginAction checkTrainingTask:password:] | [line:102] | [MESSAGE] [self.urlGetter getBackendURI:self.context] https://client0prod.aicure.com/backend/backend
2018-05-19 22:38:51.762 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name training, result 9999
2018-05-19 22:38:51.789 | I | -[LoginVC handleTransmissionSuccessfully] | [line:265] | [MESSAGE] handleTransmissionSuccessfully
2018-05-19 22:38:56.228 | I | -[ParticipantLanguageViewController viewDidLoad] | [line:48] | [MESSAGE] ParticipantLanguageViewController viewDidLoad
2018-05-19 22:39:03.556 | I | -[ParticipantLanguageViewController submitButtonPressed:] | [line:158] | [MESSAGE] language selected en
2018-05-19 22:39:04.157 | I | -[TermConditionsVC loadWebView] | [line:160] | [MESSAGE] url https://client0prod.aicure.com/backend/backend/regulation/terms_and_conditions?lang=en
2018-05-19 22:39:04.167 | I | -[TermConditionsVC viewDidLoad] | [line:83] | [MESSAGE] TermConditionsVC view did load
2018-05-19 22:39:04.205 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone7,1
2018-05-19 22:39:04.212 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone7,1
2018-05-19 22:39:05.527 | I | -[TermConditionsVC viewDidAppear:] | [line:127] | [MESSAGE] TermConditionsVC viewDidAppear
2018-05-19 22:39:09.662 | I | -[TermConditionsVC agreeButtonPressed:] | [line:178] | [MESSAGE] agreeButtonPressed
2018-05-19 22:39:11.315 | I | -[DownloadTutorialVC viewDidLoad] | [line:52] | [MESSAGE] DownloadTutorialVC viewDidLoad
2018-05-19 22:39:11.374 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/full_version_face_identification_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/full_version_face_identification_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:11.424 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/full_version_pill_identification_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/full_version_pill_identification_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:11.432 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/full_version_pill_in_mouth_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/full_version_pill_in_mouth_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:11.438 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/full_version_empty_mouth_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/full_version_empty_mouth_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:11.445 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:11.450 | I | -[DownloadTutorialVC downloadVideo:destinationUrl:] | [line:112] | [MESSAGE] downloadVideo originalURL = https://client0prod.aicure.com/tutorial_video_tablet/oral_pill/idph/en/short_version_face_identification_order_0_numpill_0_total_0.mp4, destinationURL = file:///var/mobile/Containers/Data/Application/2B575114-93AE-4E35-98AD-E7401D71DD43/Documents/en/short_version_face_identification_order_0_numpill_0_total_0.mp4
2018-05-19 22:39:15.465 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:15.889 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:15.941 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:16.074 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:16.164 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:18.440 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 22:39:20.500 | I | -[TutorialStartVC viewDidLoad] | [line:30] | [MESSAGE] TutorialStartVC view did load
2018-05-19 22:39:22.192 | I | -[AppDelegate applicationWillResignActive:] | [line:201] | [MESSAGE] application Will Resign Active
2018-05-19 22:39:22.898 | I | -[AppDelegate cleanAlertDialog] | [line:369] | [MESSAGE] clean Alert Dialog
2018-05-19 23:54:58.138 | I | -[AppDelegate applicationWillEnterForeground:] | [line:227] | [MESSAGE] application will enter foreground
2018-05-19 23:54:58.172 | I | -[AppDelegate logMataData] | [line:164] | [MESSAGE] trial ID 0prod1499883450
2018-05-19 23:54:58.179 | I | -[AppDelegate logMataData] | [line:165] | [MESSAGE] trial name 0prod
2018-05-19 23:54:58.181 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone7,1
2018-05-19 23:54:58.182 | I | -[AppDelegate logMataData] | [line:166] | [MESSAGE] Device Hardware iPhone 6 PLUS
2018-05-19 23:54:58.182 | I | -[AppDelegate logMataData] | [line:167] | [MESSAGE] OS Version 11.3.1
2018-05-19 23:54:58.182 | I | -[AppDelegate logMataData] | [line:168] | [MESSAGE] AiView build version 2018.3
2018-05-19 23:54:58.184 | I | -[AppDelegate logMataData] | [line:169] | [MESSAGE] device language zh-Hans-US
2018-05-19 23:54:58.204 | I | -[AppDelegate logMataData] | [line:170] | [MESSAGE] device UUID FF259990-6104-4966-B64B-F2ABFD5E60A5
2018-05-19 23:54:58.208 | I | -[AppDelegate logMataData] | [line:173] | [MESSAGE] Patient ID (null)
2018-05-19 23:54:58.214 | I | +[AIUtil hasInternetConnection] | [line:683] | [MESSAGE] has internet connnection = 1
2018-05-19 23:54:59.030 | D | -[AiViewSwitch startApp] | [line:156] | [MESSAGE] StartApp in AiViewSwitch
2018-05-19 23:54:59.040 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-19 23:54:59.225 | I | -[LoginVC viewDidLoad] | [line:72] | [MESSAGE] LoginVC view did load
2018-05-19 23:54:59.226 | I | +[AIUtil checkWifiConnection] | [line:705] | [MESSAGE] check wifi connection = CONNECT_WIFI
2018-05-19 23:55:19.394 | I | -[LoginAction loginWithUsername:password:onView:] | [line:61] | [MESSAGE] login with username password
2018-05-19 23:55:19.400 | I | -[LoginAction getURLTaskWithUsername:password:] | [line:94] | [MESSAGE] [self.urlGetter routingUrl] https://routing.aicure.com/backend/get_url_trial
2018-05-19 23:55:20.357 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name routing, result 9999
2018-05-19 23:55:20.972 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup, result 9999
2018-05-19 23:55:21.181 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name trial_setup_serialized, result 9999
2018-05-19 23:55:21.184 | I | -[LoginAction checkTrainingTask:password:] | [line:102] | [MESSAGE] [self.urlGetter getBackendURI:self.context] https://client0prod.aicure.com/backend/backend
2018-05-19 23:55:21.357 | I | -[LoginAction update:task_name:] | [line:131] | [MESSAGE] login transmission task_name training, result 9999
2018-05-19 23:55:21.371 | I | -[LoginVC handleTransmissionSuccessfully] | [line:265] | [MESSAGE] handleTransmissionSuccessfully
2018-05-19 23:55:23.082 | I | -[ParticipantLanguageViewController viewDidLoad] | [line:48] | [MESSAGE] ParticipantLanguageViewController viewDidLoad
2018-05-19 23:55:24.494 | I | -[ParticipantLanguageViewController submitButtonPressed:] | [line:158] | [MESSAGE] language selected en
2018-05-19 23:55:24.701 | I | -[TermConditionsVC loadWebView] | [line:160] | [MESSAGE] url https://client0prod.aicure.com/backend/backend/regulation/terms_and_conditions?lang=en
2018-05-19 23:55:24.703 | I | -[TermConditionsVC viewDidLoad] | [line:83] | [MESSAGE] TermConditionsVC view did load
2018-05-19 23:55:24.738 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone7,1
2018-05-19 23:55:24.747 | I | -[UIDeviceHardware platformString] | [line:30] | [MESSAGE] apple device internal version code iPhone7,1
2018-05-19 23:55:25.312 | I | -[TermConditionsVC viewDidAppear:] | [line:127] | [MESSAGE] TermConditionsVC viewDidAppear
2018-05-19 23:55:27.487 | I | -[TermConditionsVC agreeButtonPressed:] | [line:178] | [MESSAGE] agreeButtonPressed
2018-05-19 23:55:29.175 | I | -[DownloadTutorialVC viewDidLoad] | [line:52] | [MESSAGE] DownloadTutorialVC viewDidLoad
2018-05-19 23:55:29.256 | I | -[DownloadTutorialVC handleComplete] | [line:221] | [MESSAGE] down lot tutorial handleComplete
2018-05-19 23:55:31.310 | I | -[TutorialStartVC viewDidLoad] | [line:30] | [MESSAGE] TutorialStartVC view did load
2018-05-19 23:55:32.287 | I | -[TutorialStartVC startButtonPressed:] | [line:98] | [MESSAGE] start Button Pressed
2018-05-19 23:55:32.403 | I | +[AINeuralNetworkConfigManager setCurrentMedicationName:shape:color:] | [line:94] | [MESSAGE] Set current medication name: Practice Medication, shape: (null), color: (null).
2018-05-19 23:55:32.994 | I | -[StepsController init:uiView:steps:viewController:recordVideo:] | [line:90] | [MESSAGE] should record video flag 0
2018-05-19 23:55:32.994 | I | -[AiViewTutorial viewDidLoad] | [line:68] | [MESSAGE] AiViewTutorial viewDidLoad
2018-05-19 23:55:33.511 | I | +[AIUtil checkPermission] | [line:1132] | [MESSAGE] camera access / mic access Authorized
2018-05-19 23:55:33.531 | I | -[CameraEngine previewAndInitRecordVideo:recordAudio:videoName:CameraEngineScenario:] | [line:110] | [MESSAGE] Starting up server
2018-05-19 23:55:34.760 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_face_identification_order_0_numpill_0_total_0
2018-05-19 23:56:41.458 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-19 23:56:41.459 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 0
2018-05-19 23:56:41.830 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-19 23:56:41.830 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-19 23:56:42.028 | I | -[CameraEngine startCapture] | [line:187] | [MESSAGE] starting capture
2018-05-19 23:56:42.039 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-19 23:56:42.229 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-19 23:56:42.280 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:56:42.322 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-19 23:56:42.398 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-19 23:56:42.398 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-19 23:56:42.447 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:56:42.458 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-19 23:56:42.513 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-19 23:56:42.513 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-19 23:56:42.559 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-19 23:56:43.928 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-19 23:56:43.969 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-19 23:56:43.970 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-19 23:56:46.131 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-19 23:56:46.142 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_identification_order_0_numpill_0_total_0
2018-05-19 23:57:11.071 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-19 23:57:11.071 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 1
2018-05-19 23:57:11.076 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-19 23:57:11.076 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-19 23:57:11.099 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-19 23:57:11.300 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-19 23:57:11.387 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:57:13.520 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:13.520 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-19 23:57:13.562 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-19 23:57:13.565 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-19 23:57:13.937 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.103 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.271 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.439 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.605 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.771 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:14.938 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:15.105 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:15.271 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:15.437 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:15.605 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:15.731 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-19 23:57:15.740 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_in_mouth_order_0_numpill_0_total_0
2018-05-19 23:57:15.902 | I | -[DetectorPillController run:] | [line:74] | [MESSAGE] Pill ID step success.
2018-05-19 23:57:37.014 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-19 23:57:37.014 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 2
2018-05-19 23:57:37.018 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-19 23:57:37.018 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-19 23:57:37.043 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-19 23:57:37.245 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-19 23:57:37.355 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:57:37.392 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-19 23:57:37.457 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-19 23:57:37.457 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-19 23:57:37.476 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:57:37.507 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-19 23:57:37.561 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-19 23:57:37.561 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-19 23:57:37.604 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-19 23:57:38.274 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-19 23:57:38.618 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 1
2018-05-19 23:57:38.776 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 2
2018-05-19 23:57:39.012 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 3
2018-05-19 23:57:39.057 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 4
2018-05-19 23:57:39.105 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 5
2018-05-19 23:57:39.151 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 6
2018-05-19 23:57:39.199 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 7
2018-05-19 23:57:39.246 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 8
2018-05-19 23:57:39.295 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 9
2018-05-19 23:57:39.343 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 10
2018-05-19 23:57:39.387 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 11
2018-05-19 23:57:39.432 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 12
2018-05-19 23:57:39.475 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 13
2018-05-19 23:57:39.521 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 14
2018-05-19 23:57:39.568 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 15
2018-05-19 23:57:39.613 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 16
2018-05-19 23:57:39.662 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 17
2018-05-19 23:57:39.712 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 18
2018-05-19 23:57:39.758 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 19
2018-05-19 23:57:39.808 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 20
2018-05-19 23:57:39.857 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 21
2018-05-19 23:57:39.911 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 22
2018-05-19 23:57:39.963 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 23
2018-05-19 23:57:40.012 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 24
2018-05-19 23:57:40.066 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 25
2018-05-19 23:57:40.119 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 26
2018-05-19 23:57:40.171 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 27
2018-05-19 23:57:40.223 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 28
2018-05-19 23:57:40.278 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 29
2018-05-19 23:57:40.332 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 30
2018-05-19 23:57:40.381 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 31
2018-05-19 23:57:40.428 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 32
2018-05-19 23:57:40.474 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 33
2018-05-19 23:57:40.524 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 34
2018-05-19 23:57:40.573 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 35
2018-05-19 23:57:40.623 | I | -[DetectorPIMController run:] | [line:101] | [MESSAGE] Pill in mouth step passed frame: 36
2018-05-19 23:57:40.673 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-05-19 23:57:40.722 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
2018-05-19 23:57:40.724 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-19 23:57:40.785 | I | -[DetectorPIMController run:] | [line:94] | [MESSAGE] Pill in mouth step success.
